"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"12992"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"12993"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"13037"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13038"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13039"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13040"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13041"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"13042"	0	0	0.2766323024055	0.7233677	0	0	1	"PASS"	0.7233677	4	0.2766323024055	3	0.4467353975945	NA	3.7233677072165	"4+"
"13043"	0	0.21428571428571	0.5	0.28571429	0	0	1	"PASS"	0.5	3	0.28571429	4	0.21428571	NA	3.07142858857142	"3-"
"13044"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13045"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"13070"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13102"	0	0.72222222222222	0.27777778	0	0	0	1	"PASS"	0.72222222222222	2	0.27777778	3	0.44444444222222	NA	2.27777778444444	"2-"
"13103"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13104"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13105"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13106"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"13107"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13108"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"13109"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13146"	0	0.0894039735099299	0.91059603	0	0	0	1	"PASS"	0.91059603	3	0.0894039735099299	2	0.82119205649007	NA	2.91059603701986	"3+"
"13147"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13148"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"13149"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"13150"	0	0	0.554347826086957	0.44565217	0	0	1	"PASS"	0.554347826086957	3	0.44565217	4	0.108695656086957	"yes"	3.44565215826087	"3-"
"13152"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13153"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13154"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13155"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13156"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13157"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13158"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13159"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13199"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13200"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"13201"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13202"	0	0.4047619047619	0.5952381	0	0	0	1	"PASS"	0.5952381	3	0.4047619047619	2	0.1904761952381	"yes"	2.5952381095238	"3+"
"13203"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13244"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13245"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13246"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13247"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13277"	0	0.44117647058824	0.55882353	0	0	0	1	"PASS"	0.55882353	3	0.44117647058824	2	0.11764705941176	"yes"	2.55882353117648	"3+"
"13278"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"13279"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"13280"	0	0.54347826086957	0.45652174	0	0	0	1	"PASS"	0.54347826086957	2	0.45652174	3	0.0869565208695698	"tie"	2.45652174173914	"2/3 tie"
"13281"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"13282"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"13302"	0	0	0.65714285714286	0.34285714	0	0	1	"PASS"	0.65714285714286	3	0.34285714	4	0.31428571714286	NA	3.34285713142858	"3-"
"13303"	0	0.0625	0.9375	0	0	0	1	"PASS"	0.9375	3	0.0625	2	0.875	NA	2.9375	"3+"
"13305"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13307"	0	0	0.848837209302325	0.15116279	0	0	1	"PASS"	0.848837209302325	3	0.15116279	4	0.697674419302325	NA	3.15116278790698	"3-"
"13308"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"13309"	0	0.246231155778895	0.75376884	0	0	0	1	"PASS"	0.75376884	3	0.246231155778895	2	0.507537684221105	NA	2.75376883155779	"3+"
"13310"	0	0	0.786624203821657	0.2133758	0	0	1	"PASS"	0.786624203821657	3	0.2133758	4	0.573248403821657	NA	3.21337581146497	"3-"
"13311"	0	0	0.46666666666666	0.53333333	0	0	1	"PASS"	0.53333333	4	0.46666666666666	3	0.0666666633333404	"tie"	3.53333331999998	"4/3 tie"
"13312"	0	0.789915966386554	0.21008403	0	0	0	1	"PASS"	0.789915966386554	2	0.21008403	3	0.579831936386555	NA	2.21008402277311	"2-"
"13313"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13314"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"13354"	0	0	0.772727272727272	0.22727273	0	0	1	"PASS"	0.772727272727272	3	0.22727273	4	0.545454542727272	NA	3.22727273818182	"3-"
"13692"	0	0	0.3729446935725	0.62705531	0	0	1	"PASS"	0.62705531	4	0.3729446935725	3	0.2541106164275	NA	3.6270553207175	"4+"
"13694"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13695"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"13763"	0	0	0	0.5625	0.4375	0	1	"PASS"	0.5625	4	0.4375	5	0.125	"yes"	4.4375	"4-"
"13764"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13765"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13766"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13795"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"13876"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"13877"	0	0.937185929648241	0.06281407	0	0	0	1	"PASS"	0.937185929648241	2	0.06281407	3	0.874371859648241	NA	2.06281406929648	"2-"
"13890"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"13891"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"14240"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"14241"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"14242"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"14243"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"14244"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"14245"	0	0	0.450980392156867	0.54901961	0	0	1	"PASS"	0.54901961	4	0.450980392156867	3	0.0980392178431331	"tie"	3.5490196164706	"4/3 tie"
