"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"15718_1_09-B-078_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15724_1_09-B-089_Screening Voucher 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"15727_1_09-B-092_Screening Voucher 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15757_1_09-B-101_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15763_1_09-B-107_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15764_1_09-B-108_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15769_1_09-B-113 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15808_1_09-B-124 RANQ_Kick Net 2m2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"15808_1_09-B-124_Kick Net 2m2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"15814_1_09-B-131_Screening 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"15826_1_09-B-136 RANQ_Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"15826_1_09-B-136_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"1841_1_251-NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18823_1_18823_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18855_1_18855_Surber"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"18860_1_18860_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"18876_1_18876_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18893_1_18893_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18896_1_18896_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18899_1_18899_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"18915_1_18915_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"18919_1_18919_Surber"	0	0	0	0.46913580246914	0.5308642	0	1	"PASS"	0.5308642	5	0.46913580246914	4	0.0617283975308599	"tie"	4.53086420987656	"5/4 tie"
"18927_1_18927_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"18928_1_18928_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18937_1_18937_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18938_1_18938_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18940_1_18940_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"18946_1_18946_Surber"	0	0	0	0.19718309859155	0.8028169	0	1	"PASS"	0.8028169	5	0.19718309859155	4	0.60563380140845	NA	4.8028168943662	"5+"
"18947_1_18947_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18948_1_18948_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18949_1_18949_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18958_1_18958_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"18959_1_18959_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18960_1_18960_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"18974_1_18974_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18975_1_18975_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18980_1_18980_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18992_1_18992_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"18998_1_18998_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19009_1_19009_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19011_1_19011_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19014_1_19014_Surber"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"19015_1_19015_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19023_1_19023_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19024_1_19024_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19026_1_19026_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19041_1_19041_Surber"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"19042_1_19042_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19043_1_19043_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19044_1_19044_Surber"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"19049_1_19049_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"19051_1_19051_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19052_1_19052_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"19057_1_19057_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"19065_1_19065_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19075_1_19075_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19082_1_19082_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19083_1_19083_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19084_1_19084_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19085_1_19085_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19086_1_19086_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19087_1_19087_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19088_1_19088_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19090_1_19090_Surber"	0	0	0	0.0941475826972	0.90585242	0	1	"PASS"	0.90585242	5	0.0941475826972	4	0.8117048373028	NA	4.9058524307888	"5+"
"19093_1_19093_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19094_1_19094_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19096_1_19096_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19114_1_19114_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19115_1_19115_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19117_1_19117_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19151_1_19151_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"19154_1_19154_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19165_1_19165_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19179_1_19179_Surber"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"19180_1_19180_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19184_1_19184_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19197_1_19197_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19205_1_19205_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"19206_1_19206_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19211_1_19211_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19212_1_19212_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19214_1_19214_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19215_1_19215_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19216_1_19216_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19217_1_19217_Surber"	0	0	0	0.29370629370629	0.70629371	0	1	"PASS"	0.70629371	5	0.29370629370629	4	0.41258741629371	NA	4.70629372482516	"5+"
"19218_1_19218_Surber"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"19221_1_19221_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19224_1_19224_Surber"	0	0	0	0.70138888888889	0.29861111	0	1	"PASS"	0.70138888888889	4	0.29861111	5	0.40277777888889	NA	4.29861110555556	"4-"
"19239_1_19239_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19240_1_19240_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19241_1_19241_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"19259_1_19259_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19261_1_19261_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19262_1_19262_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"19264_1_19264_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19269_1_19269_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19277_1_19277_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19279_1_19279_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19283_1_19283_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19289_1_19289_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19290_1_19290_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19291_1_19291_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19293_1_19293_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19294_1_19294_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19295_1_19295_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19318_1_19318_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19319_1_19319_Surber"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19320_1_19320_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19321_1_19321_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19322_1_19322_Surber"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"19329_1_19329_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19331_1_19331_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19333_1_19333_Surber"	0	0	0.19109461966605	0.80890538	0	0	1	"PASS"	0.80890538	4	0.19109461966605	3	0.61781076033395	NA	3.80890537899815	"4+"
"19345_1_19345_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19354_1_19354_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19358_1_19358_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19359_1_19359_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19374_1_19374_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19399_1_19399_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19400_1_19400_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19413_1_19413_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19414_1_19414_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19429_1_19429_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19430_1_19430_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19434_1_19434_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19448_1_19448_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19449_1_19449_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19450_1_19450_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19452_1_19452_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19454_1_19454_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19455_1_19455_Surber"	0	0	0	0.32530120481928	0.6746988	0	1	"PASS"	0.6746988	5	0.32530120481928	4	0.34939759518072	NA	4.67469881927712	"5+"
"19457_1_19457_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"19462_1_19462_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19463_1_19463_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19465_1_19465_Surber"	0	0	0.14625850340136	0.8537415	0	0	1	"PASS"	0.8537415	4	0.14625850340136	3	0.70748299659864	NA	3.85374151020408	"4+"
"19467_1_19467_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19472_1_19472_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19473_1_19473_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19514_1_19514_Surber"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"19524_1_19524_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19525_1_19525_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19526_1_19526_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19530_1_19530_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19534_1_19534_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19537_1_19537_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19541_1_19541_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19542_1_19542_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19543_1_19543_Surber"	0	0	0	0.08860759493671	0.91139241	0	1	"PASS"	0.91139241	5	0.08860759493671	4	0.82278481506329	NA	4.91139242974684	"5+"
"19546_1_19546_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19547_1_19547_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19549_1_19549_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19567_1_19567_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19569_1_19569_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"19572_1_19572_Surber"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19573_1_19573_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19574_1_19574_Surber"	0	0	0	0.25	0.75	0	1	"PASS"	0.75	5	0.25	4	0.5	NA	4.75	"5+"
"19575_1_19575_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"19576_1_19576_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19591_1_19591_Surber"	0	0	0	0.75	0.25	0	1	"PASS"	0.75	4	0.25	5	0.5	NA	4.25	"4-"
"19600_1_19600_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19647_1_19647_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19656_1_19656_Surber"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"19658_1_19658_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19670_1_19670_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19685_1_19685_Surber"	0	0	0	0.44	0.56	0	1	"PASS"	0.56	5	0.44	4	0.12	"yes"	4.56	"5+"
"19715_1_19715_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19747_1_19747_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19748_1_19748_Surber"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"19751_1_19751_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19759_1_19759_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19761_1_19761_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19762_1_19762_Surber"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19763_1_19763_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19765_1_19765_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19766_1_19766_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19767_1_19767_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19772_1_19772_Surber"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19773_1_19773_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"20250_1_20250_Electrofishing"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"20594_1_20594_Electrofishing"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"22498_1_10-b-012_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22590_1_10-B-024 RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"22590_1_10-B-024_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22592_1_10-B-026 RANQ_Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"22592_1_10-B-026_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22675_1_10-b-036_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22704_1_10-B-049_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22705_1_10-B-048_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22745_1_10-B-052 RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22745_1_10-B-052_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22767_1_10-B-062_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22768_1_10-B-063_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22771_1_10-B-065_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22772_1_10-B-066 RANQ_Kick Net 2m2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"22772_1_10-B-066 Second_Kick Net 2m2"	0	0	0	0.8859649122807	0.11403509	0	1	"PASS"	0.8859649122807	4	0.11403509	5	0.7719298222807	NA	4.1140350991228	"4-"
"22772_1_10-B-066 Third_Kick Net 2m2"	0	0	0	0.92622950819672	0.07377049	0	1	"PASS"	0.92622950819672	4	0.07377049	5	0.85245901819672	NA	4.07377048278688	"4-"
"22772_1_10-B-066_Kick Net 2m2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"22775_1_10-B-073 RANQ_Kick Net 2m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22775_1_10-B-073 Second_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22775_1_10-B-073_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22776_1_10-B-074_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22822_1_10-B-089_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22830_1_10-B-093 RANQ_Kick Net 2m2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"22830_1_10-B-093_Kick Net 2m2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22856_1_10-B-110 SV_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22857_1_10-B-111 SV_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22860_1_10-B-105 SV_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22860_2_10-B-106 SV_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22861_1_10-B-107 SV_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22864_1_10-B-114 SV_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22865_1_10-B-115_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22866_1_10-B-116 SV_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22871_1_10-B-117 SV_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22871_2_10-B-118 SV_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22878_1_10-B-119 SV_Screening Voucher 1m2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22961_1_10-B-137 NQ Pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"22961_1_10-B-138_Rock Basket"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22961_2_10-B-139_Rock Basket"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22961_3_10-B-140_Rock Basket"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"22967_1_10-B-154 SV_Screening Voucher 1M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"23012_1_10-B-171_Low Gradient multi-habitat 20 jab"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"23013_1_10-B-175_Low Gradient multi-habitat 20 jab"	0	0	0	0.95	0.05	0	1	"PASS"	0.95	4	0.05	5	0.9	NA	4.05	"4-"
"23984_1_23984_Surber"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"23987_1_23987_Surber"	0	0	0	0.91176470588235	0.08823529	0	1	"PASS"	0.91176470588235	4	0.08823529	5	0.82352941588235	NA	4.0882352735294	"4-"
