"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"19829_2017655_LF"	0	0.214285714285715	0.78571429	0	0	0	1	"PASS"	0.78571429	3	0.214285714285715	2	0.571428575714285	NA	2.78571429857143	"3+"
"19830_2017656_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19832_2017639_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19839_2017564_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19840_2017500_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19841_2017501_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19845_2017502_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19847_2016513_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19850_2016526_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19851_2016530_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19854_2017667_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19856_2017664_LF"	0	0	0	0.333333333333333	0.66666667	0	1	"PASS"	0.66666667	5	0.333333333333333	4	0.333333336666667	NA	4.66666668333333	"5+"
"19857_2017663_LF"	0	0	0.426470588235295	0	0.57352941	0	1	"PASS"	0.57352941	5	0.426470588235295	3	0.147058821764705	"yes"	4.14705881470589	"4-"
"19859_2017658_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19861_2016558_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19862_2016559_LF"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"19863_2016560_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19864_2016564_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19870_2016570_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19871_2017686_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19872_2017684_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19874_2017683_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19878_2016593_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19881_2016596_LF"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"19882_2016503_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19884_2017603_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19886_2017566_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19887_2017567_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19888_2017568_LF"	0	0	0	0.333333333333333	0.66666667	0	1	"PASS"	0.66666667	5	0.333333333333333	4	0.333333336666667	NA	4.66666668333333	"5+"
"19889_2017569_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19891_2017662_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19895_2017670_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19899_2017674_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19900_2017675_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19901_2017676_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19903_2017678_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19905_2017687_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19906_2017688_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19907_2017690_LF"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"19909_2017694_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19910_2017695_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19914_2017700_LF"	0	0	0	0.27272727272727	0.72727273	0	1	"PASS"	0.72727273	5	0.27272727272727	4	0.45454545727273	NA	4.72727274090908	"5+"
"19917_2017572_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19919_2017793_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19919_2017794_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19923_2017704_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19924_2017705_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19926_2017707_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19934_2016527_LF"	0	0.0625	0.9375	0	0	0	1	"PASS"	0.9375	3	0.0625	2	0.875	NA	2.9375	"3+"
"19935_2016552_LF"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"19936_2016540_LF"	0	0	0.29895104895105	0.333333333333333	0.36771562	0	1	"PASS"	0.36771562	5	0.333333333333333	4	0.0343822866666667	"tie"	4.06876458018648	"5/4 tie"
"19943_2017718_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19944_2017719_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19951_2017726_LF"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"19953_2016707_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19954_2016706_LF"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"19959_2017576_LF"	0	0.18292682926829	0.81707317	0	0	0	1	"PASS"	0.81707317	3	0.18292682926829	2	0.63414634073171	NA	2.81707316853658	"3+"
"19962_2017578_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19975_2017728_LF"	0	0	0.648601398601397	0.3513986	0	0	1	"PASS"	0.648601398601397	3	0.3513986	4	0.297202798601397	NA	3.35139859580419	"3-"
"19976_2017729_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19978_2017731_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19979_2017732_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19983_2017736_LF"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"19984_2017737_LF"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"19991_2017649_LF"	0	0.75	0.25	0	0	0	1	"PASS"	0.75	2	0.25	3	0.5	NA	2.25	"2-"
